"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21751753","Active","SFD","1202 Groff Ave","4909","$80,000","2","1","0","Ips","ELLA STOUTS","0","1LEVL","DETATCH","1","768","Yes","1,536","75","MASP01"
"1","21754954","Active","SFD","350 S Roena St","4909","$83,000","2","1","0","WayneTwp","NO SUBDIVISION","0","1LEVL","NONE","","748","No","748","50","SERL01"
"1","21756407","Active","SFD","1437 N TIBBS Ave","4909","$85,000","2","1","0","Ips","HOLLYWOOD","0","1LEVL","DETATCH","1","912","Yes","1,520","41","CARP17"
"1","21758237","Active","SFD","402-406 N Alton Ave","4909","$88,000","2","2","0","Ips","MALVERN","0","1LEVL","DETATCH","2","1,350","Yes","2,700","27","TUCK16"
"1","21752096","Active","SFD","16 S Harris Ave","4909","$95,000","4","2","0","Ips","RUTH HARRIS","0","2LEVL","NONE","","1,512","Yes","2,268","41","DALS01"
"1","21746186","Active","SFD","4111 W 34TH St","4909","$99,000","3","1","0","Ips","GEORGETOWN VILLAGE","0","1LEVL","ATTACH","1","900","No","900","81","EXPL01"
"1","21755992","Active","SFD","325 S Vine St","4909","$105,900","2","1","0","WayneTwp","WESTRIDGE","0","1LEVL","DETATCH,OTHER","1","720","No","720","51","GPOC01"
"1","21755160","Active","SFD","5144 W bertha","4909","$127,000","3","1","0","WayneTwp","WESTDALE","0","1LEVL","ATTACH","1","1,232","No","1,232","58","DAYN01"
"1","21756013","Active","SFD","5549 Dunk Dr","4909","$135,000","3","1","0","Ips","EAGLEDALE","0","1LEVL","DETATCH","2","1,225","No","1,225","49","NXTH01"
"1","21750353","Active","SFD","5426 W 35th St","4909","$137,400","3","1","0","Ips","EAGLEDALE","0","2LEVL","NONE","","1,676","Yes","1,676","82","CAPC01"
