MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21730850,,Residential,Single Fam,,SR 47,Angela Baker,,399900,349900,2020-08-11,2020-11-11,F.C. Tucker Company,Ryan Goon
21708316,,Residential,Single Fam,,600,Douglas Taylor,,429900,399900,2020-05-04,2020-12-31,CrestPoint Real Estate,Matthew Edens
21726540,,Residential,Single Fam,,Sugar Creek,Patsy Smith,,390000,390000,2020-07-23,2021-01-23,"Carpenter, REALTORS®",DeAnna L. Murphy
21734645,,Residential,Single Fam,,Burg,Sally Chamness,,109900,94500,2020-08-23,2021-04-30,"Carpenter, REALTORS®",Justin Lowe
21731278,,Residential,Single Fam,,State Road 39,Lisa Galvin,,185000,185000,2020-08-11,2020-11-11,Highgarden Real Estate,Courtney Miller
21718362,,Residential,Single Fam,,175,Ellen Deck,,182000,225000,2020-06-08,2020-12-08,Picket Fence Realty,Tamara D. Bozarth
21737398,,Residential,Single Fam,,State Road 47,Dawn Rusk,,254900,249900,2020-09-07,2021-03-31,Keller Williams Lafayette,Dawn Rusk
21676775,,Residential,Single Fam,,700 N,David Ping,,300000,285000,2019-10-30,2020-07-31,Homewise Realty LLC,Joseph C. Gray
21718303,,Residential,Single Fam,,State Road 47,Heidi Wolff,,275000,275000,2020-06-10,2020-12-31,RE/MAX Ability Plus,Heidi Wolff
21740416,,Residential,Single Fam,,225,Rodney Richardson,,324998,324998,2020-09-22,2021-09-22,Brownsburg Homes Realty,Mindy Byard
21731362,,Residential,Single Fam,,500,Ryan Radecki,Angela Line,410000,395900,2020-08-12,2021-02-12,RE/MAX Legends Group,Randy D Worrell
21728765,,Residential,Single Fam,,275,Heidi Wolff,,625000,650000,2020-08-19,2021-01-31,"ListWise Realty, LLC",Stephanie Meunier
21726200,,Residential,Single Fam,,150,Lisa K Batts,,595000,595000,2020-07-20,2020-11-20,United Real Estate Indpls,Bret Reinhardt
21728305,,Residential,Single Fam,,450,Deena Cooper,,585000,585000,2020-07-25,2021-01-25,Patsy Smith Real Estate Group,Patsy Smith
