"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"501","21735901","S","SFD","326 BENT STREAM Ln","3203","$200,000","3","2","1","Brownsburg","CREEKSIDE COMMONS","0","2LEVL","ATTACH","2","2,016","No","2,016","2","HPRG01"
"501","21727628","S","SFD","513 S Green St","3203","$200,000","3","2","0","Brownsburg","PRAIRIE VILLAGE","0","1LEVL","ATTACH","3","1,276","No","1,276","3","CARP12"
"501","21721504","S","SFD","1258 S Jefferson St","3203","$200,000","3","2","0","Brownsburg","SUGAR BUSH FARMS","0","1LEVL","ATTACH","2","1,231","No","1,231","3","TUCK10"
"501","21720654","S","SFD","459 N Odell St","3203","$200,000","3","2","1","Brownsburg","AUSTIN MEADOWS","1","2LEVL","ATTACH","2","1,920","No","1,920","1","TUCK18"
"501","21708834","S","SFD","10108 Clear Creek Cir","3203","$200,000","3","2","0","Brownsburg","MEADOWS AT EAGLE CROSSING","1","1LEVL","ATTACH","2","1,785","No","1,785","7","TUCK04"
"501","21708300","S","SFD","693 Heartland Ln","3203","$200,000","4","2","0","Brownsburg","BERSOT CROSSING","0","1LEVL","ATTACH","2","1,692","No","1,692","3","TUCK10"
"501","21707599","S","SFD","5750 Independence Ave","3203","$200,000","3","2","0","Brownsburg","WILLIAMSBURG VILLAGES","0","1LEVL","ATTACH","2","1,608","No","1,608","3","REAB08"
"501","21742022","S","SFD","415 Watercress","3203","$201,000","3","2","0","Brownsburg","CREEKSIDE COMMONS","0","1LEVL","ATTACH","2","1,657","No","1,657","7","REAB01"
"501","21731340","S","SFD","6698 BRANCHES Dr","3203","$201,000","3","2","1","Brownsburg","BRANCHES","0","2LEVL","ATTACH","2","1,786","No","1,786","4","REAR01"
"501","21723238","S","SFD","2052 Fullwood Dr","3203","$201,000","3","2","0","Brownsburg","THORNBURG","1","1LEVL","ATTACH","2","1,527","No","1,527","5","REAR03"
"501","21734312","S","SFD","403 Dover Rd","3203","$201,900","3","2","1","Brownsburg","HARTFORD PARK","1","1LEVL","ATTACH","2","1,591","No","1,591","2","REAB01"
"501","21709007","S","SFD","543 N Odell St","3203","$202,000","3","2","0","Brownsburg","BROWN LEAF","1","1LEVL","ATTACH","2","1,676","No","1,676","5","INRE01"
"501","21710778","S","SFD","9923 Olympic Cir","3203","$202,500","3","2","1","Brownsburg","MEADOWS AT EAGLE CROSSING","0","2LEVL","ATTACH","2","2,040","No","2,040","1","CARP32"
"501","21739008","S","SFD","5915 N County Road 901","3203","$204,000","4","2","0","Brownsburg","NO SUBDIVISION","0","1LEVL","ATTACH","1","1,904","No","1,904","22","ISTA01"
"501","21744595","S","SFD","1724 CREEKSIDE Dr","3203","$205,000","3","2","0","Brownsburg","CREEKSIDE COMMONS","0","1LEVL","ATTACH","2","1,690","No","1,690","5","NDRE01"
"501","21740597","S","SFD","513 Nelson Dr","3203","$205,000","4","3","0","Brownsburg","BROWN LEAF","1","TRILV","ATTACH,OTHER","2","1,688","No","1,688","2","SLRG01"
