MLSNumber,NewConstructionYN,PropertyType,PropertySubType,StreetNumberAlpha,StreetName,ListAgentFullName,CoListAgentFullName,OriginalListPrice,ListPrice,ListingContractDate,ExpirationDate,SellingOfficeName,SellingAgentFullName 
21749006,,Residential,Single Fam,,Roedean,Harry Haines,,264900,259000,2020-10-27,2021-03-31,Fathom Realty,Deborah Brandon
21723849,,Residential,Single Fam,,Roxbury,Hollie Holland,Aaron Holland,249000,249000,2020-07-21,2021-07-20,"David Ping, REALTOR",David W. Ping
21736253,,Residential,Single Fam,,Wintergreen,Sarah Cleverly,,259900,259900,2020-09-04,2020-12-04,CENTURY 21 Scheetz,Paul Commons
21731209,,Residential,Single Fam,,9th,Jordan Moody,,249900,249900,2020-08-13,2021-02-13,F.C. Tucker Company,Keri Schuster
21722560,,Residential,Single Fam,,Firethorn,Kristina Akopdzhanova,,259900,259900,2020-07-01,2021-01-01,RE/MAX Legends Group,Phillip Lande
21750708,,Residential,Single Fam,,GOLDEN MEADOW,Mark Keys,,260000,260000,2020-11-05,2021-11-01,"Snyder Strategy Realty, Inc",Sarah K. Rice
21744249,,Residential,Single Fam,,White Pine,Jennifer B. Shopp,,260000,260000,2020-10-08,2021-01-01,"Lauck Real Estate Sevices, LLC",Jenny Lauck
21742192,,Residential,Single Fam,,Golden Meadow,Evan Elliott,,269880,269880,2020-09-25,2020-12-25,RE/MAX Real Estate Solutions,Rachel Ellis
21737745,,Residential,Single Fam,,Clay Bridge,Herbert Rice,Pearson N. Hussey,260000,260000,2020-09-11,2021-03-11,"Carpenter, REALTORS®",Alan E. Schultz
21737482,,Residential,Single Fam,,Countrywood,Tracy Vatnsdal,,250000,250000,2020-09-08,2021-03-08,Front Porch Real Estate,R. Michelle Lockhart
21737053,,Residential,Single Fam,,Lake Terrace,Kim Alexander,Alicia Kiovsky,250000,250000,2020-09-04,2021-03-04,"Carpenter, REALTORS®",Kim M. Nash
21730178,,Residential,Single Fam,,Upland,Robert Smith,,259900,259900,2020-08-07,2021-01-07,Redfin Corporation,Richard Ardaiolo
21724549,,Residential,Single Fam,,Linda,Wendy Vivirito,,279900,269900,2020-07-15,2021-01-15,Berkshire Hathaway Home,Susan Johnson
21724508,,Residential,Single Fam,,Audubon,Gene Ott,,274900,269900,2020-07-14,2021-01-13,Highgarden Real Estate,Robyn A. Breece
21724042,,Residential,Single Fam,,Balfour Dr,Stephanie Evelo,Terrance Perkey,260000,260000,2020-07-09,2021-01-08,Go Fish Realty,Austin Fish
21722993,,Residential,Single Fam,,Mill Creek,Linda L. Olsen,,255900,255900,2020-07-05,2020-12-31,F.C. Tucker Company,Suzanne D. Offutt
21714663,,Residential,Condo,,Eldon,Connie Hill,,299075,269995,2020-05-29,2021-05-29,Non-BLC Office,Non-BLC Member
21722400,,Residential,Single Fam,,Roudebush,Carol Blackmon,,259900,259900,2020-07-01,2020-12-01,Highgarden Real Estate,Alexandria Heygood
21726174,,Residential,Single Fam,,Gavin,Herbert Rice,,259900,254900,2020-07-22,2020-12-31,F.C. Tucker Company,Robin L. Hicks
