"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"501","21608356","S","SFD","3678 Presidents Ln","4101","$367,250","3","2","1","Centrgrove","HARRISON CROSSING","1","1LEVL","ATTACH","3","2,414","Yes","3,615","371","MIHI01"
"501","21640030","S","SFD","5790 Somerset Blvd","4101","$369,500","4","3","1","Centrgrove","RESERVE AT SOMERSET","1","2LEVL","ATTACH","2","2,776","Yes","4,189","17","DRHR01"
"501","21633153","S","SFD","2828 STONES BAY Dr","4101","$369,900","3","2","0","Centrgrove","STONES BAY","1","1LEVL","ATTACH","2","2,098","No","2,098","123","COTT01"
"501","21667300","S","SFD","3581 Lindsey Cir","4101","$370,000","4","3","0","Centrgrove","SMOKEY ROW","2","1LEVL","ATTACH","3","1,777","Yes","3,554","4","KWIN02"
"501","21630517","S","SFD","4437 Hickory Grove Blvd","4101","$370,000","4","3","1","Centrgrove","HICKORY RIDGE","1","2LEVL","ATTACH","3","3,636","Yes","4,526","70","TUCK10"
"501","21630222","S","SFD","678 Walnut Woods Dr","4101","$370,000","4","3","1","Centrgrove","WALNUT WOOD","1","1LEVL","ATTACH","3","1,837","Yes","3,674","27","URE 01"
"501","21643704","S","SFD","2177 Willow Lake Dr","4101","$370,053","4","2","2","Centrgrove","WILLOW LAKES","1","2LEVL","ATTACH","3","3,432","Yes","4,316","75","CESC02"
"501","21652951","S","SFD","4489 Annelo Dr","4101","$372,000","4","4","0","Centrgrove","WINDSONG ESTATES","1","2LEVL","ATTACH","3","2,468","Yes","3,226","17","EZST04"
"501","21639178","S","SFD","3397 Cheyenne Ct","4101","$373,000","5","3","2","Centrgrove","RESERVE AT SOMERSET","0","2LEVL","ATTACH","3","3,029","Yes","4,132","39","REAB01"
"501","21672664","S","SFD","4284 Raintree Blvd","4101","$374,000","4","3","1","Centrgrove","RAINTREE AT HICKORY STICK","1","1LEVL","ATTACH","2","2,057","Yes","4,108","17","MWRG01"
"501","21638850","S","SFD","2262 Marina Ct","4101","$374,444","5","4","0","Centrgrove","WILLOW LAKES","1","2LEVL","ATTACH","3","2,714","Yes","4,056","25","SABR01"
"501","21655842","S","SFD","5199 Alyshia","4101","$374,742","4","3","0","Centrgrove","WYNCREST","1","2LEVL","ATTACH","2","0","Yes","0","164","NBLC01"
"501","21651867","S","SFD","1581 Olive Branch Ln","4101","$375,000","5","3","1","Centrgrove","OLIVE BRANCH ESTATES","2","1LEVL","ATTACH","2","2,119","Yes","3,659","2","PDIG01"
"501","21650782","S","SFD","4819 Brentridge Pkwy","4101","$375,000","4","4","1","Centrgrove","BRENTRIDGE ESTATES","2","2LEVL","ATTACH","3","3,556","Yes","4,568","33","JPTM01"
"501","21641933","S","SFD","1737 Saratoga Dr","4101","$375,000","5","3","1","Centrgrove","CHATEAUX AT WOODFIELD","0","3LEVL","ATTACH","3","3,780","Yes","5,160","13","JPTM01"
"501","21644254","S","SFD","3360 Cheyenne Ct","4101","$379,900","4","3","0","Centrgrove","RESERVE AT SOMERSET","1","1LEVL","ATTACH","3","2,184","Yes","4,368","29","DBTM01"
"501","21644407","S","SFD","3186 Tecumseh Way","4101","$380,000","4","3","1","Centrgrove","RESERVE AT SOMERSET","1","1LEVL","ATTACH","3","1,962","Yes","3,924","50","CELT01"
"501","21636348","S","SFD","3748 The Courts","4101","$380,000","4","3","1","Centrgrove","WILLOW LAKES EAST","2","2LEVL","ATTACH","3","3,109","Yes","4,289","5","KWIN02"
"501","21650685","S","SFD","2273 Marina Ct","4101","$381,000","4","3","1","Centrgrove","WILLOW LAKES EAST","1","1LEVL","ATTACH","3","2,384","Yes","4,001","1","TANY01"
"501","21656529","S","SFD","3998 Shady Pointe Row","4101","$384,900","4","3","1","Centrgrove","SHADOW RIDGE VILLAGE","1","2LEVL","ATTACH","2","3,534","No","3,534","22","SVRE01"
"501","21638389","S","SFD","3938 Bent Tree Ln","4101","$385,000","3","2","2","Centrgrove","EAGLE TRACE","1","2LEVL","ATTACH","3","2,985","No","2,985","2","JPTM01"
"501","21637518","S","SFD","2303 Chandler Way","4101","$385,000","4","2","1","Centrgrove","COBBLESTONE","1","2LEVL","ATTACH","3","3,126","Yes","4,444","60","BHHS03"
"501","21636155","S","SFD","3596 Sugar Maple Ct","4101","$388,000","3","3","1","Centrgrove","WALNUT WOOD","1","1LEVL","ATTACH","3","2,427","Yes","3,573","0","JPTM01"
"501","21656100","S","SFD","3761 Eagle Trce","4101","$389,900","3","2","1","Centrgrove","EAGLE TRACE","1","1HALF","ATTACH","2","2,917","No","2,917","5","TUCK16"
"501","21646794","S","SFD","1997 S Morgantown Rd","4101","$389,900","4","4","0","Centrgrove","BRENTRIDGE ESTATES","0","1LEVL","ATTACH,BUILTIN,OTHER","3","2,931","No","2,931","4","RESL01"
"501","21635452","S","SFD","4956 Hickory Estates Blvd","4101","$389,900","4","3","1","Centrgrove","HICKORY ESTATES","1","1LEVL","ATTACH","3","1,934","Yes","3,952","24","JPTM01"
"501","21663859","S","SFD","4114 Lauder Rd","4101","$390,950","4","2","1","Centrgrove","MORNINGSIDE","1","2LEVL","ATTACH","3","2,986","Yes","3,995","1","CESC02"
"501","21655597","S","SFD","1338 Longford","4101","$391,000","5","3","1","Centrgrove","COBBLESTONE","1","3LEVL","ATTACH","3","2,871","Yes","4,308","26","TUCK16"
"501","21576913","S","SFD","37 Southwind Ln","4101","$391,840","3","2","1","Centrgrove","HARRISON CROSSING","1","1LEVL","ATTACH","3","2,423","Yes","4,284","437","MIHI01"
